Package,Class,Member Name,Member ID or top-level category,SnippetIdInTheYAMLFile,MethodNameInTheSnippet
Excel,Range,getMergedAreasOrNullObject,1,excel-merged-ranges,getMergedRange
Excel,Range,merge,1,excel-merged-ranges,createMergedRange
Excel,Range,group,1,excel-outline,groupRows
Excel,Range,ungroup,1,excel-outline,ungroup
Excel,Range,getPivotTables,1,excel-pivottables-get-pivottables,getPivotTablesInSelectedRange
Excel,Range,getDirectPrecedents,1,excel-precedents,getDirectPrecedents
Excel,Range,getPrecedents,1,excel-precedents,getAllPrecedents
Excel,Range,getSpecialCells,1,excel-range-areas,colorAllLogicalAndTextRanges
Excel,Range,autoFill,1,excel-range-auto-fill,autoFillCopy
Excel,Range,getCellProperties,1,excel-range-cell-properties,getCellProperties
Excel,Range,setCellProperties,1,excel-range-cell-properties,setCellProperties
Excel,Range,copyFrom,1,excel-range-copyfrom,copyFormula
Excel,Range,moveTo,1,excel-range-copyfrom,move
Excel,Range,getDependents,1,excel-range-dependents,getAllDependents
Excel,Range,getSpillingToRange,1,excel-range-dynamic-arrays,copyTableHeaders
Excel,Range,find,1,excel-range-find,findText
Excel,Range,findOrNullObject,1,excel-range-find,findTextWithNullCheck
Excel,Range,getExtendedRange,1,excel-range-get-range-edge,getExtendedRangeDown
Excel,Range,getRangeEdge,1,excel-range-get-range-edge,getRangeEdgeUp
Excel,Range,hyperlink,,excel-range-hyperlink,createUrlHyperlinks
Excel,Range,getIntersectionOrNullObject,1,excel-range-range-relationships,createContestCharts
Excel,Range,getUsedRange,1,excel-range-range-relationships,createContestCharts
Excel,Range,removeDuplicates,1,excel-range-remove-duplicates,deleteName
Excel,Range,style,,excel-range-style,applyBuiltInStyle
Excel,Range,getUsedRangeOrNullObject,1,excel-range-used-range,tryCreateChartFromEmptyTable
Excel,Range,set,2,excel-scenarios-multiple-property-set,copyPropertiesFromRange
Excel,RangeAreas,format,,excel-range-areas,colorAllFormulaRanges
Excel,RangeCopyType,,enum,excel-range-copyfrom,copyFormula
Excel,RangeFormat,textOrientation,,excel-range-text-orientation,setTextOrientation
Excel,RangeHyperlink,address,,excel-range-hyperlink,createUrlHyperlinks
Excel,RangeHyperlink,documentReference,,excel-range-hyperlink,createDocumentHyperlinks
Excel,RangeHyperlink,screenTip,,excel-range-hyperlink,createUrlHyperlinks
Excel,RangeHyperlink,textToDisplay,,excel-range-hyperlink,createUrlHyperlinks
Excel,RangeUnderlineStyle,,enum,excel-range-hyperlink,clearHyperlinks
Excel,ReadingOrder,,enum,excel-range-style,getStyleAlignmentProperties
Excel,RemoveDuplicatesResult,uniqueRemaining,,excel-range-remove-duplicates,deleteName
Excel,RunOptions,,interface,excel-workbook-undo-grouping,formatWithGrouping
Excel,Runtime,enableEvents,,excel-events-disable-events,toggleEvents
Excel,SaveBehavior,,enum,excel-workbook-save-and-close,saveWithPrompt
Excel,SearchDirection,,enum,excel-range-find,toggleDirection
Excel,SettableCellProperties,style,,excel-range-cell-properties,setCellProperties
Excel,Setting,delete,1,excel-settings-create-get-change-delete-settings,deleteSetting
Excel,SettingCollection,add,1,excel-events-workbook-and-worksheet-collection,registerSettingsChangedHandler
Excel,SettingCollection,onSettingsChanged,,excel-events-workbook-and-worksheet-collection,registerSettingsChangedHandler
Excel,SettingCollection,getItemOrNullObject,1,excel-settings-create-get-change-delete-settings,deleteSetting
Excel,Shape,delete,1,excel-shape-create-and-delete,removeAll
Excel,Shape,fill,,excel-shape-fill-and-line-formatting,setSolidFill
Excel,Shape,rotation,,excel-shape-create-and-delete,createTriangle
Excel,Shape,group,,excel-shape-groups,ungroupShapes
Excel,Shape,getAsImage,1,excel-shape-images,writeOutImageString
Excel,Shape,incrementRotation,1,excel-shape-images,flipImage
Excel,Shape,line,,excel-shape-lines,arrowLine
Excel,Shape,incrementLeft,1,excel-shape-move-and-order,moveLeft
Excel,Shape,incrementTop,1,excel-shape-move-and-order,moveDown
Excel,Shape,lockAspectRatio,,excel-shape-move-and-order,scaleUp
Excel,Shape,scaleHeight,1,excel-shape-move-and-order,scaleUp
Excel,Shape,setZOrder,1,excel-shape-move-and-order,moveZOrderDown
Excel,Shape,lineFormat,,excel-shape-fill-and-line-formatting,inspectFormatting
Excel,ShapeAutoSize,,enum,excel-shape-textboxes,autoSizeText
Excel,ShapeCollection,addGeometricShape,1,excel-shape-create-and-delete,createHexagon
Excel,ShapeCollection,addGroup,1,excel-shape-groups,groupShapes
Excel,ShapeCollection,addImage,1,excel-shape-images,readImageFromFile
Excel,ShapeCollection,addLine,1,excel-shape-lines,addStraightLine
Excel,ShapeCollection,addTextBox,1,excel-shape-textboxes,createTextbox
Excel,ShapeFill,,class,excel-shape-fill-and-line-formatting,setFillProperties
Excel,ShapeFill,setSolidColor,1,excel-shape-fill-and-line-formatting,setSolidFill
Excel,ShapeFill,clear,1,excel-shape-fill-and-line-formatting,clearFill
Excel,ShapeGroup,ungroup,1,excel-shape-groups,ungroupShapes
Excel,ShapeLineFormat,set,2,excel-shape-fill-and-line-formatting,formatLine
Excel,ShapeLineFormat,visible,,excel-shape-fill-and-line-formatting,hideLine
Excel,ShapeLineDashStyle,,enum,excel-shape-fill-and-line-formatting,formatLine
Excel,ShapeLineStyle,,enum,excel-shape-fill-and-line-formatting,formatLine
Excel,ShapeScaleType,,enum,excel-shape-move-and-order,scaleUp
Excel,ShapeTextHorizontalAlignment,,enum,excel-shape-textboxes,centerTextbox
Excel,ShapeZOrder,,enum,excel-shape-move-and-order,moveZOrderDown
Excel,SheetVisibility,,enum,excel-worksheet-visibility,hideWorksheet
Excel,ShowAsCalculation,,enum,excel-pivottable-calculations,showPercentages
Excel,ShowAsRule,baseItem,,excel-pivottable-calculations,showDifferenceFrom
Excel,Slicer,clearFilters,1,excel-pivottable-slicer,removeFilters
Excel,Slicer,delete,1,excel-pivottable-slicer,removeSlicer
Excel,Slicer,selectItems,1,excel-pivottable-slicer,addFilters
Excel,Slicer,style,,excel-pivottable-slicer,applyStyle
Excel,SlicerCollection,add,1,excel-pivottable-slicer,addSlicer
Excel,SlicerCollection,getItem,1,excel-pivottable-slicer,formatSlicer
Excel,SortOn,,enum,excel-event-column-and-row-sort,sortTopToBottom
Excel,SortOrientation,,enum,excel-event-column-and-row-sort,sortLeftToRight
CustomFunctions,StreamingInvocation,setResult,,excel-custom-functions-streaming,increment
Excel,Style,delete,1,excel-range-style,deleteNewStyle
Excel,Style,font,,excel-range-style,getStyleFontProperties
Excel,Style,horizontalAlignment,,excel-range-style,applyBuiltInStyle
Excel,Style,load,1,excel-range-style,getStyleAlignmentProperties
Excel,StyleCollection,add,1,excel-range-style,addNewStyle
Excel,StyleCollection,getItem,1,excel-range-style,addNewStyle
Excel,Table,onChanged,,excel-events-table-changed,registerOnChangedHandler
Excel,Table,onSelectionChanged,,excel-events-table-changed,registerOnSelectionChangedHandler
Excel,Table,resize,1,excel-table-resize,resizeTable
Excel,TableChangedEventArgs,details,,excel-data-change-event-details,onTableChanged
Excel,TableChangedEventArgs,tableId,,excel-events-tablecollection-changed,onChange
Excel,TableChangedEventArgs,worksheetId,,excel-events-tablecollection-changed,onChange
Excel,TableCollection,,class,excel-cell-controls,addCheckboxes
Excel,TableCollection,getItem,1,excel-cell-controls,removeCheckboxes
Excel,TableCollection,onChanged,,excel-events-tablecollection-changed,registerOnChangedHandler
Excel,TableColumn,getDataBodyRange,1,excel-cell-controls,addCheckboxes
Excel,TableColumnCollection,,class,excel-cell-controls,addCheckboxes
Excel,TableColumnCollection,getItem,1,excel-cell-controls,removeContent
Excel,TableSelectionChangedEventArgs,address,,excel-events-table-changed,onSelectionChange
Excel,TextConditionalFormat,format,,excel-range-conditional-formatting-basic,applyTextFormat
Excel,TextConditionalFormat,rule,,excel-range-conditional-formatting-basic,applyTextFormat
Excel,TextFrame,deleteText,1,excel-shape-textboxes,deleteText
