Package,Class,Member Name,Member ID or top-level category,SnippetIdInTheYAMLFile,MethodNameInTheSnippet
Word,Range,expandTo,1,word-paragraph-get-paragraph-on-insertion-point,getSentences
Word,Range,getComments,1,word-document-manage-comments,getCommentsInSelection
Word,Range,getContentControls,1,word-content-controls-insert-and-change-checkbox-content-control,deleteCheckboxContentControl
Word,Range,getRange,1,word-content-controls-insert-and-change-dropdown-list-content-control,insertDropdownListContentControl
Word,Range,getReviewedText,1,word-document-manage-change-tracking,getReviewedText
Word,Range,getTextRanges,1,word-paragraph-get-paragraph-on-insertion-point,getSentences
Word,Range,insertComment,1,word-document-manage-comments,insertComment
Word,Range,insertContentControl,1,word-scenarios-doc-assembly,addContentControls
Word,Range,insertField,1,word-document-manage-fields,rangeInsertDateField
Word,Range,insertFootnote,1,word-document-manage-footnotes,insertFootnote
Word,Range,insertInlinePictureFromBase64,1,word-shapes-manage-shapes-text-boxes,insertPictureAtStartOfTextBox
Word,Range,insertInlinePictureFromBase64,1,word-shapes-manage-shapes-text-boxes,getPictureBase64
Word,Range,insertGeometricShape,1,word-shapes-manage-geometric-shapes,insertGeometricShape_Moon
Word,Range,insertTextBox,1,word-shapes-manage-shapes-text-boxes,insertTextBoxIntoCurrentSelection
Word,Range,footnotes,,word-document-manage-footnotes,getFootnotesFromRange
Word,Range,listFormat,,word-lists-format-list-range,getListFormatInfo
Word,Range,parentContentControl,,word-content-controls-insert-and-change-checkbox-content-control,toggleCheckboxContentControl
Word,Range,styleBuiltIn,,word-scenarios-doc-assembly,insertHeader
Word,RangeCollection,,class,word-paragraph-search,basicSearch
Word,RangeLocation,,enum,word-paragraph-get-paragraph-on-insertion-point,getSentences
Word,RelativeHorizontalPosition,,enum,word-shapes-group-ungroup,changeGroupPosition
Word,RelativeSize,,enum,word-shapes-group-ungroup,changeGroupSize
Word,RelativeVerticalPosition,,enum,word-shapes-group-ungroup,changeGroupPosition
Word,SaveBehavior,,enum,word-document-save-close,saveAfterPrompt
Word,SaveConfiguration,,enum,word-close-document-window,closeWithSavePrompt
Word,Section,getFooter,2,word-paragraph-insert-header-and-footer,addFooter
Word,Section,getHeader,1,word-paragraph-insert-header-and-footer,addHeader
Word,Section,,class,word-document-insert-section-breaks,addNext
Word,SectionCollection,,class,word-document-insert-section-breaks,addEven
Word,Selection,,class,word-selection-insert-formula,insertFormulaAuto
Word,Selection,getNextRange,1,word-selection-get-previous-next-range,getNextParagraph
Word,Selection,getPreviousRange,1,word-selection-get-previous-next-range,getPreviousSentence
Word,Selection,insertFormula,1,word-selection-insert-formula,insertFormulaCustom
Word,Selection,insertSymbol,1,word-selection-insert-symbol,insertCopyright
Word,SelectionInsertFormulaOptions,,interface,word-selection-insert-formula,insertFormulaWithOptions
Word,SelectionInsertSymbolOptions,,interface,word-selection-insert-symbol,insertWingdings
Word,SelectionMode,,enum,word-ranges-scroll-to-range,scrollEnd
Word,SelectionNextOptions,,interface,word-selection-get-previous-next-range,getNextWord
Word,SelectionPreviousOptions,,interface,word-selection-get-previous-next-range,getPreviousWord
Word,Setting,,class,word-document-manage-settings,addEditSetting
Word,Setting,key,,word-document-manage-settings,addEditSetting
Word,Setting,value,,word-document-manage-settings,addEditSetting
Word,SettingCollection,,class,word-document-manage-settings,deleteAllSettings
Word,SettingCollection,add,1,word-document-manage-settings,addEditSetting
Word,SettingCollection,items,,word-document-manage-settings,getAllSettings
Word,Shading,,class,word-document-manage-styles,setShadingProperties
Word,ShadingTextureType,,enum,word-document-manage-styles,setShadingProperties
Word,Shape,,class,word-shapes-manage-shapes-text-boxes,setTextBoxProperties
Word,Shape,delete,1,word-shapes-manage-shapes-text-boxes,deleteFirstTextBox
Word,Shape,moveHorizontally,1,word-shapes-group-ungroup,moveGroup
Word,Shape,moveVertically,1,word-shapes-group-ungroup,moveGroup
Word,Shape,scaleHeight,1,word-shapes-group-ungroup,scaleGroup
Word,Shape,scaleWidth,1,word-shapes-group-ungroup,scaleGroup
Word,Shape,select,1,word-shapes-group-ungroup,groupShapes
Word,Shape,body,,word-shapes-manage-shapes-text-boxes,insertContentControlIntoTextBox
Word,Shape,canvas,,word-shapes-manage-canvases,insertCanvas
Word,Shape,fill,,word-shapes-manage-geometric-shapes,getFirstMoonColorFill
Word,Shape,geometricShapeType,,word-shapes-manage-geometric-shapes,getFirstGeometricShape
Word,Shape,heightRelative,,word-shapes-group-ungroup,changeGroupSize
Word,Shape,relativeHorizontalPosition,,word-shapes-group-ungroup,changeGroupPosition
Word,Shape,relativeHorizontalSize,,word-shapes-group-ungroup,changeGroupSize
Word,Shape,relativeVerticalPosition,,word-shapes-group-ungroup,changeGroupPosition
Word,Shape,relativeVerticalSize,,word-shapes-group-ungroup,changeGroupSize
Word,Shape,shapeGroup,,word-shapes-group-ungroup,groupShapes
Word,Shape,textFrame,,word-shapes-manage-shapes-text-boxes,getTextFrameOfTextBoxInMainDoc
Word,Shape,textWrap,,word-shapes-manage-shapes-text-boxes,getTextWrapOfTextBoxInMainDoc
Word,Shape,type,,word-shapes-manage-shapes-text-boxes,getTextBoxesInMainDoc
Word,ShapeAutoSize,,enum,word-shapes-manage-shapes-text-boxes,setTextFramePropertiesOfTextBoxInMainDoc
Word,ShapeCollection,,class,word-shapes-manage-shapes-text-boxes,getTextBoxesInMainDoc
Word,ShapeCollection,getByGeometricTypes,1,word-shapes-manage-geometric-shapes,getMoonGeometricShapes
Word,ShapeCollection,getByTypes,1,word-shapes-manage-shapes-text-boxes,setTextBoxProperties
Word,ShapeCollection,getFirst,1,word-shapes-manage-shapes-text-boxes,insertContentControlIntoTextBox
Word,ShapeCollection,getFirstOrNullObject,1,word-shapes-manage-shapes-text-boxes,getTextFromTextBoxInMainDoc
Word,ShapeCollection,group,1,word-shapes-group-ungroup,groupShapes
Word,ShapeFill,,class,word-shapes-manage-geometric-shapes,getFirstMoonColorFill
Word,ShapeFill,clear,1,word-shapes-manage-geometric-shapes,setFirstMoonColorFill
Word,ShapeFill,setSolidColor,1,word-shapes-manage-geometric-shapes,setFirstMoonColorFill
Word,ShapeFillType,,enum,word-shapes-manage-geometric-shapes,getFirstMoonColorFill
Word,ShapeGroup,,class,word-shapes-group-ungroup,groupShapes
Word,ShapeGroup,ungroup,1,word-shapes-group-ungroup,ungroupShapes
Word,ShapeGroup,shapes,,word-shapes-group-ungroup,moveGroup
Word,ShapeScaleFrom,,enum,word-shapes-group-ungroup,scaleGroup
Word,ShapeScaleType,,enum,word-shapes-group-ungroup,scaleGroup
Word,ShapeTextOrientation,,enum,word-shapes-manage-shapes-text-boxes,setTextFramePropertiesOfTextBoxInMainDoc
Word,ShapeTextVerticalAlignment,,enum,word-shapes-manage-shapes-text-boxes,setTextFramePropertiesOfTextBoxInMainDoc
Word,ShapeTextWrap,,class,word-shapes-manage-shapes-text-boxes,getTextWrapOfTextBoxInMainDoc
Word,ShapeTextWrap,side,,word-shapes-manage-shapes-text-boxes,setTextWrapPropertiesOfTextBoxInMainDoc
Word,ShapeTextWrap,type,,word-shapes-manage-shapes-text-boxes,setTextWrapPropertiesOfTextBoxInMainDoc
Word,ShapeTextWrapSide,,enum,word-shapes-manage-shapes-text-boxes,setTextWrapPropertiesOfTextBoxInMainDoc
Word,ShapeTextWrapType,,enum,word-shapes-manage-shapes-text-boxes,setTextWrapPropertiesOfTextBoxInMainDoc
Word,ShapeType,,enum,word-shapes-manage-shapes-text-boxes,getTextBoxesInMainDoc
Word,Style,,class,word-document-manage-styles,applyStyle
Word,Style,delete,1,word-document-manage-styles,deleteStyle
Word,Style,borders,,word-document-manage-styles,setBorderProperties
Word,Style,font,,word-document-manage-styles,setFontProperties
Word,Style,listTemplate,,word-lists-manage-styles,getProperties
Word,Style,nameLocal,,word-document-manage-styles,applyStyle
Word,Style,paragraphFormat,,word-document-manage-styles,setParagraphFormat
Word,Style,shading,,word-document-manage-styles,setShadingProperties
Word,StyleCollection,,class,word-document-manage-styles,getCount
Word,StyleCollection,getByNameOrNullObject,1,word-document-manage-styles,addStyle
Word,StyleCollection,getCount,1,word-document-manage-styles,getCount
Word,StyleType,,enum,word-document-manage-styles,applyStyle
Word,Table,getBorder,1,word-tables-manage-formatting,getTableBorder
Word,Table,getCell,1,word-tables-table-cell-access,getTableCell
Word,Table,getCellPadding,1,word-tables-manage-formatting,getTableCellPadding
Word,Table,alignment,,word-tables-manage-formatting,getTableAlignment
Word,Table,horizontalAlignment,,word-tables-manage-formatting,getTableAlignment
Word,Table,rows,,word-tables-manage-formatting,getTableRowAlignment
Word,Table,verticalAlignment,,word-tables-manage-formatting,getTableAlignment
Word,Table,,class,word-tables-table-cell-access,insertTable
Word,TableBorder,,class,word-tables-manage-formatting,getTableBorder
Word,TableBorder,color,,word-tables-manage-formatting,getTableBorder
Word,TableBorder,type,,word-tables-manage-formatting,getTableBorder
Word,TableBorder,width,,word-tables-manage-formatting,getTableBorder
Word,TableCell,,class,word-tables-manage-formatting,getTableCellAlignment
Word,TableCell,getBorder,2,word-tables-manage-formatting,getTableCellBorder
Word,TableCell,getCellPadding,2,word-tables-manage-formatting,getTableCellCellPadding
Word,TableCell,horizontalAlignment,,word-tables-manage-formatting,getTableCellAlignment
Word,TableCell,verticalAlignment,,word-tables-manage-formatting,getTableCellAlignment
Word,TableCellCollection,,class,word-tables-manage-formatting,getTableCellAlignment
Word,TableCollection,,class,word-tables-manage-formatting,getTableAlignment
Word,TableCollection,getFirst,1,word-tables-table-cell-access,getTableCell
Word,TableRow,,class,word-tables-manage-formatting,getTableCellAlignment
Word,TableRow,getBorder,1,word-tables-manage-formatting,getTableRowBorder
Word,TableRow,getCellPadding,1,word-tables-manage-formatting,getTableRowCellPadding
Word,TableRow,cells,,word-tables-manage-formatting,getTableCellAlignment
Word,TableRowCollection,,class,word-tables-manage-formatting,getTableRowAlignment
Word,TableRowCollection,getFirst,1,word-tables-manage-formatting,getTableRowBorder
Word,TableStyle,,class,word-tables-manage-custom-style,getTableStyle
Word,TextFrame,,class,word-shapes-manage-shapes-text-boxes,getTextFrameOfTextBoxInMainDoc
Word,TextFrame,autoSizeSetting,,word-shapes-manage-shapes-text-boxes,setTextFramePropertiesOfTextBoxInMainDoc
Word,TextFrame,orientation,,word-shapes-manage-shapes-text-boxes,setTextFramePropertiesOfTextBoxInMainDoc
Word,TextFrame,verticalAlignment,,word-shapes-manage-shapes-text-boxes,setTextFramePropertiesOfTextBoxInMainDoc
Word,TrackedChange,,class,word-document-manage-tracked-changes,getNextTrackedChange
Word,TrackedChange,accept,1,word-document-manage-tracked-changes,acceptFirstTrackedChange
Word,TrackedChange,getNext,1,word-document-manage-tracked-changes,getNextTrackedChange
Word,TrackedChange,getRange,1,word-document-manage-tracked-changes,getFirstTrackedChangeRange
Word,TrackedChange,reject,1,word-document-manage-tracked-changes,rejectFirstTrackedChange
Word,TrackedChangeCollection,,class,word-document-manage-tracked-changes,getFirstTrackedChangeRange
Word,TrackedChangeCollection,acceptAll,1,word-document-manage-tracked-changes,acceptAllTrackedChanges
Word,TrackedChangeCollection,getFirst,1,word-document-manage-tracked-changes,getFirstTrackedChangeRange
Word,TrackedChangeCollection,rejectAll,1,word-document-manage-tracked-changes,rejectAllTrackedChanges
Word,TrackedChangeType,,enum,word-document-manage-tracked-changes,getNextTrackedChange
Word,TrailingCharacter,,enum,word-lists-manage-styles,getProperties
Word,VerticalAlignment,,enum,word-tables-manage-formatting,getTableRowAlignment
Word,Window,,class,word-ranges-get-pages,getAllPages
Word,Window,close,1,word-close-document-window,closeWithSavePrompt
Word,Window,activePane,,word-ranges-get-pages,getPagesEnclosingViewport
Word,Window,panes,,word-ranges-get-pages,getAllPanes
Word,WindowCloseOptions,,interface,word-close-document-window,closeWithSavePrompt
Word,WindowCollection,,class,word-ranges-get-pages,getAllWindows
